month,state,permit,permit_recheck,handgun,long_gun,other,multiple,total_background_checks,private_sale_handgun,private_sale_long_gun,private_sale_other,total_private,returned_handgun,returned_long_gun,returned_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,total_returns
2017-01,Texas,28501,0,42697,31314,3040,2176,107728,29,17,1,47,38,1,0,3,1,0,43
2017-01,Utah,11312,32,3031,2961,233,0,17569,0,0,0,0,177,64,24,0,0,0,265
2017-01,Vermont,0,0,1338,1214,74,60,2686,0,0,0,0,0,0,0,0,0,0,0
2017-01,Virginia,846,0,21375,14319,820,0,37360,0,0,0,0,7,2,0,0,0,0,9
2017-01,Washington,14089,126,15595,9913,1897,525,42145,718,542,43,1303,439,103,3,7,9,1,562
2017-01,West Virginia,2063,0,5837,4995,272,344,13511,1,0,0,1,7,2,1,0,0,0,10
2017-01,Wisconsin,24323,0,12346,8888,758,29,46344,0,1,0,1,45,24,6,0,0,0,75
2017-01,Wyoming,449,11,1329,1433,109,73,3404,1,0,0,1,0,0,0,0,0,0,0
2016-12,Alabama,26996,0,13733,17519,376,533,59157,2,2,1,5,0,0,0,0,0,0,0
2016-12,Alaska,254,0,4087,3698,243,191,8473,0,0,0,0,15,8,0,0,0,0,23
2016-12,Arizona,8900,121,18024,13785,1180,703,42713,2,2,0,4,80,10,0,0,0,0,90
2016-12,Arkansas,3294,692,9192,13433,277,385,27273,2,7,0,9,0,0,0,0,0,0,0
2016-12,California,61808,0,63649,93224,77929,0,296610,0,0,0,0,0,0,0,0,0,0,0
2016-12,Colorado,5333,0,25905,21134,1428,1426,55226,0,0,0,0,155,47,0,0,0,0,202
2016-12,Connecticut,6527,0,8003,3153,119,0,17802,0,1,0,1,0,0,0,0,0,0,0
2016-12,Delaware,320,0,2689,2981,126,117,6233,39,16,6,61,0,0,0,0,0,0,0
2016-12,District of Columbia,4,0,60,5,0,2,71,0,0,0,0,0,0,0,0,0,0,0
2016-12,Florida,24096,0,69842,39880,3488,2595,139901,9,3,0,12,232,29,1,0,0,0,262
2016-12,Georgia,16891,0,23875,22613,598,844,64821,3,5,4,12,0,0,0,0,0,0,0
2016-12,Hawaii,1139,0,0,0,0,0,1139,0,0,0,0,2,0,0,0,0,0,2
2016-12,Idaho,3292,2,5471,7074,206,210,16255,1,5,0,6,29,1,0,0,0,0,30
2016-12,Illinois,17509,72632,29658,17164,0,1031,137994,0,0,0,0,0,0,0,0,0,0,0
2016-12,Indiana,40729,0,30248,21688,1546,911,95122,8,4,2,14,20,0,0,0,0,0,20
2016-12,Iowa,12486,272,391,4822,22,3,17996,0,2,0,2,16,8,0,0,0,0,24
2016-12,Kansas,1368,1,8494,10473,450,415,21201,0,0,0,0,7,3,1,0,0,0,11
2016-12,Kentucky,358510,0,17311,16766,371,673,393631,0,0,0,0,3,2,0,0,0,0,5
2016-12,Louisiana,6268,0,18412,22848,992,901,49421,11,20,0,31,0,0,0,1,0,0,1
2016-12,Maine,442,0,4641,4713,322,187,10305,0,0,0,0,11,4,0,0,0,0,15
2016-12,Maryland,3687,0,4925,8870,211,33,17726,0,17,2,19,26,15,0,0,0,0,41
2016-12,Massachusetts,8192,0,7050,3884,392,197,19715,55,38,21,114,1,0,1,3,3,0,8
2016-12,Michigan,17469,19,14879,14328,550,245,47490,5,0,0,5,56,14,1,0,0,0,71
2016-12,Minnesota,32841,0,12431,12851,930,426,59479,0,0,0,0,15,5,1,0,0,0,21
2016-12,Mississippi,1771,0,13168,17231,366,529,33065,0,0,0,0,0,0,0,0,0,0,0
2016-12,Missouri,1167,0,29770,27013,1507,1234,60691,0,0,0,0,130,13,2,0,0,0,145
2016-12,Montana,1408,0,3822,5832,164,220,11446,0,0,0,0,13,4,0,0,0,0,17
2016-12,Nebraska,4704,27,268,3697,27,6,8729,0,0,0,0,2,2,0,0,0,0,4
2016-12,Nevada,2216,0,6783,4696,313,411,14419,0,0,0,0,1,0,0,0,0,0,1
2016-12,New Hampshire,3160,0,6625,4225,183,1,14194,0,0,0,0,75,22,0,0,0,0,97
2016-12,New Jersey,0,0,5394,4979,204,0,10577,0,0,0,0,0,0,0,0,0,0,0
2016-12,New Mexico,1079,0,7484,7149,467,331,16510,0,0,0,0,37,0,0,0,0,0,37
2016-12,New York,2469,1126,12074,22585,1029,248,39531,378,285,18,681,0,4,1,8,7,1,21
2016-12,North Carolina,29463,0,2163,28023,907,285,60841,1,4,5,10,0,0,0,1,2,0,3
2016-12,North Dakota,1189,0,1799,2927,108,81,6104,0,0,0,0,0,0,0,0,0,0,0
2016-12,Ohio,11781,66,40996,29641,1877,1531,85892,0,0,0,0,11,6,0,0,0,0,17
2016-12,Oklahoma,0,0,17990,19418,1126,1060,39594,34,30,6,70,0,0,0,2,0,2,4
2016-12,Oregon,777,0,18931,16010,0,0,35718,0,0,0,0,23,11,0,0,0,0,34
2016-12,Pennsylvania,28180,0,64220,18688,40,0,111128,0,0,0,0,475,113,1,0,0,0,589
2016-12,Rhode Island,0,0,1283,953,72,210,2518,0,0,0,0,10,1,3,0,0,0,14
2016-12,South Carolina,9634,0,15600,14782,809,425,41250,0,4,1,5,34,4,0,2,0,0,40
2016-12,South Dakota,1238,0,3525,5131,299,220,10413,0,0,0,0,0,0,0,0,0,0,0
2016-12,Tennessee,5124,0,36917,30997,1807,0,74845,0,0,0,0,27,3,9,0,0,0,39
2016-12,Texas,24494,0,69163,69272,3641,3208,169778,0,0,0,0,54,2,0,0,0,0,56
2016-12,Utah,12544,16,6428,9257,341,0,28586,0,0,0,0,187,69,37,0,0,0,293
2016-12,Vermont,0,0,1802,1998,99,74,3973,0,0,0,0,0,0,0,0,0,0,0
2016-12,Virginia,1145,0,32572,27619,1308,0,62644,0,0,0,0,4,1,0,0,0,0,5
2016-12,Washington,14178,134,21835,16484,1949,706,55286,637,521,44,1202,417,79,9,3,9,2,519
2016-12,West Virginia,1465,0,10869,11628,338,543,24843,0,0,0,0,7,0,1,0,0,0,8
2016-12,Wisconsin,24129,0,16521,15036,818,37,56541,0,0,0,0,23,15,1,0,0,0,39
2016-12,Wyoming,437,6,2540,2984,110,119,6196,0,0,0,0,0,1,0,0,0,0,1
2016-11,Alabama,22628,0,10214,13470,388,599,47299,0,0,0,0,0,0,0,0,0,0,0
2016-11,Alaska,254,0,3396,4019,316,249,8234,0,0,0,0,19,5,0,0,0,0,24
2016-11,Arizona,8398,138,14850,11994,1288,829,37497,0,1,0,1,98,15,0,0,0,0,113
2016-11,Arkansas,2755,983,7226,11866,268,449,23547,0,0,0,0,0,0,0,0,0,0,0
2016-11,California,53278,0,56932,82554,30133,0,222897,0,0,0,0,0,0,0,0,0,0,0
2016-11,Colorado,7129,0,24052,19794,1658,1553,54186,0,0,0,0,200,32,0,0,0,0,232
2016-11,Connecticut,6766,0,7063,3258,135,0,17222,0,0,0,0,0,0,0,0,0,0,0
2016-11,Delaware,261,0,2490,2751,124,106,5732,0,0,0,0,0,0,0,0,0,0,0
2016-11,District of Columbia,1,0,49,5,0,1,56,0,0,0,0,0,0,0,0,0,0,0
2016-11,Florida,25377,0,62351,35718,3676,2701,129823,0,0,0,0,236,36,0,0,0,0,272
2016-11,Georgia,19019,0,18011,16759,556,803,55148,0,0,0,0,0,0,0,0,0,0,0
2016-11,Hawaii,1347,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0
2016-11,Idaho,1660,31,4711,6175,325,232,13134,0,0,0,0,21,4,2,0,0,0,27
2016-11,Illinois,26250,86680,28463,19005,0,1206,161604,0,0,0,0,0,0,0,0,0,0,0
2016-11,Indiana,40805,0,25246,23336,1521,912,91820,0,0,0,0,9,0,0,0,0,0,9
2016-11,Iowa,12788,98,399,5112,38,13,18448,0,0,0,0,13,14,0,0,0,0,27
2016-11,Kansas,2459,1,8136,9854,537,493,21480,0,0,0,0,21,4,1,0,0,0,26
2016-11,Kentucky,297507,0,12847,14844,329,640,326167,0,0,0,0,5,3,0,0,0,0,8
2016-11,Louisiana,2928,0,14674,18349,938,850,37739,8,11,1,20,0,0,0,0,0,1,1
2016-11,Maine,533,0,4135,5097,283,196,10244,0,0,0,0,9,9,0,0,0,0,18
2016-11,Maryland,2214,0,5356,9509,220,38,17337,0,5,2,7,36,25,0,0,0,3,64
2016-11,Massachusetts,9009,0,7117,4783,350,197,21456,57,47,7,111,0,0,0,0,0,0,0
2016-11,Michigan,20528,21,15803,18241,656,333,55582,0,0,0,0,78,16,0,0,0,0,94
2016-11,Minnesota,32676,0,12338,15597,907,444,61962,0,0,0,0,18,9,0,0,0,0,27
2016-11,Mississippi,2052,0,9382,13481,356,528,25799,0,0,0,0,0,0,0,0,0,0,0
2016-11,Missouri,1504,0,23719,26338,1473,1297,54331,0,0,0,0,100,7,1,0,0,0,108
2016-11,Montana,1621,0,3093,5546,233,231,10724,0,0,0,0,18,5,0,0,0,0,23
2016-11,Nebraska,5008,34,216,3688,22,12,8980,0,0,0,0,3,4,0,0,0,0,7
2016-11,Nevada,2595,0,6338,4291,352,436,14012,0,0,0,0,0,0,0,0,0,0,0
2016-11,New Hampshire,3814,0,6283,4822,237,4,15160,0,0,0,0,70,3,3,0,0,0,76
2016-11,New Jersey,0,0,5398,5720,199,0,11317,0,0,0,0,0,0,0,0,0,0,0
2016-11,New Mexico,1019,0,6153,6034,490,356,14052,0,0,0,0,42,0,0,0,0,0,42
2016-11,New York,3702,720,11157,25229,1245,248,42301,309,264,34,607,0,7,0,2,3,0,12
2016-11,North Carolina,29034,0,1709,23215,939,262,55159,4,12,1,17,0,0,0,2,4,2,8
2016-11,North Dakota,720,0,1827,3546,104,98,6295,0,0,0,0,0,0,0,0,0,0,0
2016-11,Ohio,12670,162,37304,32312,1977,1694,86119,0,0,0,0,19,7,3,0,0,0,29
2016-11,Oklahoma,0,0,16348,17019,1274,1088,35729,19,26,6,51,0,0,0,2,0,1,3
2016-11,Oregon,831,0,17013,15711,0,0,33555,0,0,0,0,0,0,0,0,0,0,0
2016-11,Pennsylvania,30800,0,66188,20487,42,0,117517,0,0,0,0,510,146,0,0,0,0,656
2016-11,Rhode Island,0,0,1271,1065,94,201,2631,0,0,0,0,11,3,4,0,0,0,18
2016-11,South Carolina,12216,0,12839,11547,616,558,37776,1,5,1,7,71,7,0,0,0,0,78
2016-11,South Dakota,1501,0,3456,5677,374,209,11217,0,0,0,0,0,0,0,0,0,0,0
2016-11,Tennessee,17474,0,29502,25976,1719,0,74671,0,0,0,0,33,11,6,0,0,0,50
2016-11,Texas,23199,0,58778,56057,3610,3760,145404,0,0,0,0,49,2,0,0,0,0,51
2016-11,Utah,13500,9,5232,7021,374,0,26136,0,0,0,0,134,64,12,0,0,0,210
2016-11,Vermont,0,0,1342,1975,109,73,3499,0,0,0,0,0,0,0,0,0,0,0
2016-11,Virginia,695,0,29544,26823,1298,0,58360,0,0,0,0,2,0,0,0,0,0,2
2016-11,Washington,13926,102,19534,16266,2243,808,52879,631,546,42,1219,397,113,7,4,9,1,531
2016-11,West Virginia,1786,0,7824,11134,333,465,21542,0,0,0,0,10,1,2,0,0,0,13
2016-11,Wisconsin,26474,0,17580,19631,883,34,64602,0,0,0,0,33,27,0,0,0,0,60
2016-11,Wyoming,393,11,2097,2691,136,125,5453,0,0,0,0,0,0,0,0,0,0,0
2016-10,Alabama,22979,0,7757,8865,403,429,40433,0,0,0,0,0,0,0,0,0,0,0
2016-10,Alaska,336,0,3906,3949,347,274,8812,0,0,0,0,22,11,0,0,0,0,33
2016-10,Arizona,8072,65,12405,9382,1224,681,31829,1,0,0,1,95,7,0,0,0,0,102
2016-10,Arkansas,4005,1088,5607,8235,309,373,19617,0,0,0,0,0,0,0,0,0,0,0
2016-10,California,60578,0,45785,54333,19226,0,179922,0,0,0,0,0,0,0,0,0,0,0
2016-10,Colorado,4751,0,20343,16962,1701,1329,45086,0,0,0,0,220,31,0,0,0,0,251
2016-10,Connecticut,6827,0,6374,2698,148,0,16047,0,1,0,1,0,0,0,0,0,0,0
2016-10,Delaware,1317,0,2070,2082,119,107,5695,0,0,0,0,0,0,0,0,0,0,0
2016-10,District of Columbia,0,0,59,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0
2016-10,Florida,23891,0,50003,27010,3908,2302,107114,0,0,0,0,205,39,3,0,0,0,247
2016-10,Georgia,17189,0,13799,12262,592,664,44506,0,0,0,0,0,0,0,0,0,0,0
2016-10,Hawaii,1268,0,0,0,0,0,1268,0,0,0,0,5,3,0,0,0,0,8
2016-10,Idaho,2895,0,3913,5787,270,208,13073,0,0,0,0,27,13,0,0,0,0,40
2016-10,Illinois,20563,98970,33986,14739,0,1090,169348,0,0,0,0,0,0,0,0,0,0,0
2016-10,Indiana,30950,0,21058,16857,1725,829,71419,0,0,0,0,11,0,0,0,0,0,11
2016-10,Iowa,10955,31,221,3557,25,11,14800,0,0,0,0,9,8,5,0,0,0,22
2016-10,Kansas,2283,1,6527,6775,534,418,16538,0,0,0,0,15,3,0,0,0,0,18
2016-10,Kentucky,354387,0,10111,10030,354,519,375401,0,0,0,0,2,0,0,0,0,0,2
2016-10,Louisiana,3103,0,11865,13673,1043,679,30363,6,3,0,9,0,0,0,0,1,2,3
2016-10,Maine,567,0,4320,6926,319,435,12567,0,0,0,0,10,10,0,0,0,0,20
2016-10,Maryland,2866,0,4280,6786,180,32,14144,0,2,2,4,29,10,0,0,1,0,40
2016-10,Massachusetts,8761,4,6415,3680,344,198,19402,38,38,13,89,2,0,0,2,1,1,6
2016-10,Michigan,18470,3070,12680,13539,618,287,48664,0,0,0,0,96,12,0,0,0,0,108
2016-10,Minnesota,38403,0,11394,18553,1024,511,69885,0,0,0,0,9,9,0,0,0,0,18
2016-10,Mississippi,2004,0,7564,8323,350,406,18647,0,0,0,0,0,0,0,0,0,0,0
2016-10,Missouri,1921,0,21994,20919,1633,1196,47663,0,0,0,0,102,18,2,0,0,0,122
2016-10,Montana,1523,0,3035,6689,213,271,11731,0,0,0,0,12,5,2,0,0,0,19
2016-10,Nebraska,4705,48,144,2817,24,8,7746,0,0,0,0,2,1,0,0,0,0,3
2016-10,Nevada,1726,0,5614,3471,350,378,11539,0,0,0,0,2,1,0,0,0,0,3
2016-10,New Hampshire,4062,0,5968,4672,258,4,14964,0,0,0,0,56,7,2,0,0,0,65
2016-10,New Jersey,0,0,5391,4567,217,0,10175,0,0,0,0,0,0,0,0,0,0,0
2016-10,New Mexico,883,0,5449,4826,470,282,11910,0,0,0,0,49,0,0,0,0,0,49
2016-10,New York,3941,0,10820,21094,1117,219,37191,380,245,22,647,0,1,0,4,10,4,19
2016-10,North Carolina,26407,0,1353,15980,1042,217,44999,21,4,2,27,0,0,0,1,4,0,5
2016-10,North Dakota,676,0,1674,4451,125,113,7039,0,0,0,0,0,0,0,0,0,0,0
2016-10,Ohio,12693,62,30593,21991,2592,1521,69452,0,0,0,0,40,13,4,0,0,0,57
2016-10,Oklahoma,0,0,11560,11325,1127,852,24864,19,19,4,42,0,0,0,0,0,1,1
2016-10,Oregon,787,0,14749,13412,0,0,28948,0,0,0,0,0,0,0,0,0,0,0
2016-10,Pennsylvania,29248,0,56836,16223,40,0,102347,0,0,0,0,462,114,2,0,0,0,578
2016-10,Rhode Island,0,0,1162,950,94,214,2420,0,0,0,0,10,3,2,0,0,0,15
2016-10,South Carolina,11817,0,9270,7797,598,396,29878,2,3,0,5,41,3,0,0,0,0,44
2016-10,South Dakota,1629,0,3127,6859,368,242,12225,0,0,0,0,0,0,0,0,0,0,0
2016-10,Tennessee,12980,0,23542,18514,1485,74,56595,0,0,0,0,37,12,8,0,0,0,57
2016-10,Texas,34700,0,46518,44519,3763,2901,132401,0,0,0,0,36,0,0,0,0,0,36
2016-10,Utah,13883,16,3588,4603,345,0,22435,0,0,0,0,115,59,18,0,0,0,192
2016-10,Vermont,0,0,1485,2099,99,84,3767,0,0,0,0,0,0,0,0,0,0,0
2016-10,Virginia,816,0,24337,20433,1269,0,46855,0,0,0,0,4,3,0,0,0,0,7
2016-10,Washington,15570,160,18601,15455,2650,745,53181,672,585,38,1295,427,133,7,6,10,0,583
2016-10,West Virginia,1937,0,6721,7737,353,405,17153,0,0,0,0,7,0,1,0,0,0,8
2016-10,Wisconsin,28980,0,15514,17376,946,52,62868,0,0,0,0,34,25,0,0,0,0,59
2016-10,Wyoming,534,13,1709,2307,127,116,4806,0,0,0,0,0,0,0,0,0,0,0
2016-09,Alabama,22014,0,7125,8449,319,372,38279,0,0,0,0,0,0,0,0,0,0,0
2016-09,Alaska,306,0,2654,3126,180,181,6447,0,0,0,0,19,11,0,0,0,0,30
2016-09,Arizona,8641,86,11769,8951,1086,639,31172,0,0,0,0,89,9,1,0,0,0,99
2016-09,Arkansas,3300,696,4802,6284,231,324,15637,0,0,0,0,0,0,0,0,0,0,0
2016-09,California,62196,0,39213,43015,13548,0,157972,0,0,0,0,0,0,0,0,0,0,0
2016-09,Colorado,5593,0,17390,14521,1143,1136,39783,0,0,0,0,190,40,0,0,0,0,230
2016-09,Connecticut,6953,0,5424,2472,104,0,14953,0,0,0,0,0,0,0,0,0,0,0
2016-09,Delaware,291,0,1759,1894,76,84,4104,0,0,0,0,0,0,0,0,0,0,0
2016-09,District of Columbia,0,0,46,4,0,2,52,0,0,0,0,0,0,0,0,0,0,0
2016-09,Florida,24431,0,45848,22439,3359,1891,97968,0,0,0,0,159,23,1,0,0,0,183
2016-09,Georgia,14745,0,12258,9766,456,513,37738,0,0,0,0,0,0,0,0,0,0,0
2016-09,Hawaii,1237,0,0,0,0,0,1237,0,0,0,0,4,6,0,0,0,0,10
2016-09,Idaho,2726,0,3124,5230,234,211,11525,0,0,0,0,41,5,0,0,0,0,46
2016-09,Illinois,17365,77223,20298,11876,0,773,127535,0,0,0,0,0,0,0,0,0,0,0
2016-09,Indiana,30423,0,17402,13402,1291,636,63154,0,0,0,0,25,0,2,0,0,0,27
2016-09,Iowa,9095,32,154,2694,26,8,12009,0,0,0,0,10,7,1,0,0,0,18
2016-09,Kansas,1748,1,4903,5614,371,288,12925,0,0,0,0,15,12,2,0,0,0,29
2016-09,Kentucky,276744,0,8917,8172,257,590,294680,0,0,0,0,4,0,0,1,0,0,5
2016-09,Louisiana,2914,0,12875,13747,768,790,31094,7,12,0,19,0,0,0,0,0,1,1
2016-09,Maine,660,0,3841,5203,222,298,10224,0,0,0,0,16,6,0,0,0,0,22
2016-09,Maryland,2659,0,3626,5428,135,20,11868,0,8,2,10,32,9,0,0,1,0,42
2016-09,Massachusetts,8095,0,5584,3210,327,150,17366,58,30,4,92,0,0,0,2,0,1,3
2016-09,Michigan,15152,3659,10056,11311,477,235,40890,0,0,0,0,97,23,0,0,0,0,120
2016-09,Minnesota,30783,0,9548,16213,695,413,57652,0,0,0,0,11,4,0,0,0,0,15
2016-09,Mississippi,2554,0,6904,6592,276,377,16703,0,0,0,0,0,0,0,0,0,0,0
2016-09,Missouri,2907,0,17808,15528,1323,949,38515,0,0,0,0,136,18,0,0,0,0,154
2016-09,Montana,1355,0,2702,5404,167,227,9855,0,0,0,0,9,2,0,0,0,0,11
2016-09,Nebraska,3682,51,104,2144,19,4,6004,0,0,0,0,5,1,0,0,0,0,6
2016-09,Nevada,2386,0,4281,2764,262,272,9965,0,0,0,0,0,0,0,0,0,0,0
2016-09,New Hampshire,4131,0,5100,3766,184,4,13185,0,0,0,0,85,2,1,0,0,0,88
2016-09,New Jersey,0,0,5249,3864,196,0,9309,0,0,0,0,0,0,0,0,0,0,0
2016-09,New Mexico,927,0,4793,4277,368,286,10651,0,0,0,0,34,0,0,0,0,0,34
2016-09,New York,4362,0,9700,17804,884,208,32958,322,249,14,585,0,4,0,7,7,4,22
2016-09,North Carolina,25994,0,1068,14018,722,245,42047,0,8,1,9,0,0,0,0,2,1,3
2016-09,North Dakota,819,0,1273,3381,99,84,5656,0,0,0,0,0,0,0,0,0,0,0
2016-09,Ohio,11166,141,24297,18038,1573,1121,56336,0,0,0,0,28,6,0,0,0,0,34
2016-09,Oklahoma,0,0,9638,10003,860,819,21320,0,0,0,0,0,0,0,0,0,0,0
2016-09,Oregon,114,0,13325,13046,0,0,26485,0,0,0,0,0,0,0,0,0,0,0
2016-09,Pennsylvania,26936,0,46101,12697,31,0,85765,0,0,0,0,429,109,1,0,0,0,539
2016-09,Rhode Island,0,0,1031,767,62,168,2028,0,0,0,0,9,5,3,0,0,0,17
2016-09,South Carolina,10337,0,8725,7088,483,352,26985,0,0,0,0,33,4,0,0,0,0,37
2016-09,South Dakota,1335,0,2530,4663,178,179,8885,0,0,0,0,0,0,0,0,0,0,0
2016-09,Tennessee,11512,0,20721,15120,0,1141,48494,0,0,0,0,41,6,5,0,0,0,52
2016-09,Texas,29142,0,37858,42308,2888,2436,114632,0,0,0,0,32,2,1,0,0,0,35
2016-09,Utah,11262,12,2918,4440,278,0,18910,0,0,0,0,160,128,36,0,0,0,324
2016-09,Vermont,0,0,1233,1701,96,96,3126,0,0,0,0,0,0,0,0,0,0,0
2016-09,Virginia,804,0,20325,16687,954,0,38770,0,0,0,0,8,1,0,0,0,0,9
2016-09,Washington,12021,210,15261,13621,2203,684,44000,547,405,21,973,397,111,5,5,7,2,527
2016-09,West Virginia,1686,0,6122,6495,256,436,14995,0,0,0,0,7,1,2,0,0,0,10
2016-09,Wisconsin,30268,0,13271,14796,691,33,59059,0,0,0,0,31,24,2,0,0,0,57
2016-09,Wyoming,699,12,1521,2207,90,98,4627,0,0,0,0,0,0,0,0,0,0,0
2016-08,Alabama,22987,0,8243,7808,352,384,39774,2,2,0,4,0,0,0,0,0,0,0
2016-08,Alaska,183,0,2725,3484,183,202,6777,0,0,0,0,24,12,0,0,0,0,36
2016-08,Arizona,8752,103,12069,8601,1084,617,31226,6,3,0,9,111,17,0,1,0,0,129
2016-08,Arkansas,5990,840,5666,6108,207,333,19144,2,3,0,5,0,0,0,0,1,1,2
2016-08,California,75535,0,43344,43552,13186,0,175617,0,0,0,0,0,0,0,0,0,0,0
2016-08,Colorado,6238,0,18116,14054,1204,1078,40690,0,0,0,0,254,52,0,0,0,0,306
2016-08,Connecticut,13217,0,9929,3941,230,0,27317,0,0,0,0,0,0,0,0,0,0,0
2016-08,Delaware,705,0,1662,1562,96,80,4105,6,10,2,18,0,0,0,0,0,0,0
2016-08,District of Columbia,2,0,56,3,0,1,62,0,0,0,0,0,0,0,0,0,0,0
2016-08,Florida,31652,0,49867,23359,3572,1877,110327,15,4,0,19,103,20,0,0,0,0,123
2016-08,Georgia,18136,0,12627,9187,556,513,41019,4,3,1,8,0,0,0,0,0,0,0
2016-08,Hawaii,1298,0,0,0,0,0,1298,0,0,0,0,3,4,0,0,0,0,7
2016-08,Idaho,2919,2,3194,4214,177,187,10693,1,2,0,3,25,9,0,0,0,0,34
2016-08,Illinois,17735,74867,60745,30602,0,1963,185912,0,0,0,0,0,0,0,0,0,0,0
2016-08,Indiana,44252,0,18906,13606,1238,596,78598,10,6,2,18,18,0,0,0,0,0,18
2016-08,Iowa,9861,23,182,2345,22,3,12436,0,0,0,0,20,2,1,0,0,0,23
2016-08,Kansas,1581,6,4987,5437,404,283,12698,2,2,0,4,11,4,6,0,0,0,21
2016-08,Kentucky,9579,0,8842,7187,281,445,26334,2,3,0,5,12,4,0,0,1,0,17
2016-08,Louisiana,3231,0,13082,10527,971,845,28656,9,6,0,15,0,0,0,0,0,0,0
2016-08,Maine,615,0,3294,3546,239,172,7866,1,0,1,2,9,8,0,0,1,0,18
2016-08,Maryland,2761,0,4249,5109,89,23,12231,1,4,0,5,37,17,0,0,1,2,57
2016-08,Massachusetts,8977,3,5601,2915,340,190,18026,25,10,6,41,0,1,0,2,1,1,5
2016-08,Michigan,16743,3953,10650,9117,458,202,41123,3,1,0,4,62,10,0,0,0,0,72
2016-08,Minnesota,28620,0,9391,11884,694,381,50970,5,6,1,12,8,10,1,0,0,0,19
2016-08,Mississippi,2524,0,11193,9085,412,600,23814,2,0,0,2,0,0,0,0,0,0,0
2016-08,Missouri,5318,0,18394,15365,1418,953,41448,6,5,1,12,163,13,3,1,1,0,181
2016-08,Montana,1483,0,2882,4487,162,224,9238,0,1,0,1,16,3,3,0,0,0,22
2016-08,Nebraska,4257,114,126,1805,19,2,6323,0,0,0,0,6,3,0,0,0,0,9
2016-08,Nevada,2256,0,4676,2629,246,274,10081,0,0,0,0,0,0,0,0,0,0,0
2016-08,New Hampshire,3629,0,4732,3421,182,8,11972,0,1,0,1,44,1,3,0,0,0,48
2016-08,New Jersey,0,0,5541,3962,225,0,9728,0,0,0,0,0,0,0,0,0,0,0
2016-08,New Mexico,1141,0,5170,4224,316,321,11172,0,2,0,2,51,0,0,0,0,0,51
2016-08,New York,4135,0,10716,14278,961,187,30277,196,200,59,455,0,0,0,21,12,1,34
2016-08,North Carolina,28076,0,1208,12513,755,180,42732,2,7,1,10,0,0,0,0,2,0,2
2016-08,North Dakota,1216,0,1284,2601,92,69,5262,2,1,1,4,0,0,0,0,0,0,0
2016-08,Ohio,13656,62,26261,17526,1626,1160,60291,14,6,1,21,32,5,0,1,0,0,38
2016-08,Oklahoma,0,0,10881,9762,1008,788,22439,5,4,0,9,0,0,0,1,1,0,2
2016-08,Oregon,71,6,12661,10173,0,0,22911,0,0,0,0,0,0,0,0,0,0,0
2016-08,Pennsylvania,27897,0,46155,11700,4,0,85756,0,0,0,0,572,129,1,0,0,0,702
2016-08,Rhode Island,0,0,1039,770,104,145,2058,4,3,1,8,8,1,4,0,0,0,13
2016-08,South Carolina,13000,0,8828,6906,494,330,29558,2,0,0,2,35,4,1,0,0,0,40
2016-08,South Dakota,1259,0,2387,3559,202,133,7540,1,1,0,2,0,0,0,0,0,0,0
2016-08,Tennessee,18828,1946,22737,16198,0,1190,60899,0,0,0,0,59,8,5,0,0,0,72
2016-08,Texas,25803,0,42302,40269,3137,2347,113858,11,14,1,26,64,13,1,1,1,1,81
2016-08,Utah,13405,16,2917,3503,277,0,20118,0,0,0,0,291,168,56,0,0,0,515
2016-08,Vermont,0,0,1269,1296,108,47,2720,0,0,0,0,0,0,0,0,0,0,0
2016-08,Virginia,776,0,21108,15802,978,0,38664,0,0,0,0,1,2,0,0,0,0,3
2016-08,Washington,14063,33,15083,11376,1622,606,42783,503,444,23,970,422,95,8,11,4,1,541
2016-08,West Virginia,1948,0,6916,5283,243,345,14735,3,1,0,4,6,0,1,0,2,0,9
2016-08,Wisconsin,25551,0,14764,12079,709,43,53146,4,5,0,9,46,15,4,0,0,0,65
2016-08,Wyoming,906,3,1721,2079,105,96,4910,0,0,0,0,0,1,0,0,0,0,1
2016-07,Alabama,27765,0,10132,7392,538,465,46292,9,5,0,14,0,0,0,1,1,0,2
2016-07,Alaska,215,0,2898,2816,239,165,6333,7,17,0,24,20,16,0,1,0,0,37
2016-07,Arizona,7863,308,13693,8643,1283,642,32432,13,9,0,22,103,13,0,0,1,0,117
2016-07,Arkansas,4116,677,6323,5053,325,367,16861,7,5,1,13,0,0,0,0,1,0,1
2016-07,California,77962,0,46361,47594,17297,0,189214,0,0,0,0,0,0,0,0,0,0,0
2016-07,Colorado,6372,0,18765,15176,1505,1054,42872,0,0,0,0,191,31,0,0,0,0,222
2016-07,Connecticut,14156,0,11328,4015,252,0,29751,0,0,0,0,0,0,0,0,0,0,0
2016-07,Delaware,755,0,1859,1569,140,74,4397,45,22,5,72,0,0,0,1,0,0,1
2016-07,District of Columbia,0,0,57,1,0,2,60,0,0,0,0,0,0,0,0,0,0,0
2016-07,Florida,28106,0,57902,28000,4504,2324,120836,39,12,1,52,99,7,1,0,0,0,107
2016-07,Georgia,20555,0,15342,8597,635,632,45761,3,3,1,7,0,0,0,0,0,0,0
2016-07,Hawaii,1563,0,0,0,0,0,1563,0,0,0,0,1,1,0,0,0,0,2
